,pitcher_id,walks,hits,at-bats,IP,WHIP,cERA
786,605525,14,26,126,25.666666666666675,1.5584415584415579,5.259740259740258
787,572033,0,0,2,0.3333333333333333,0.0,0.0
788,534737,23,88,301,61.66666666666679,1.7999999999999963,6.859459459459446
789,594943,8,93,351,78.00000000000016,1.2948717948717923,5.307692307692297
790,456713,54,124,591,125.66666666666684,1.4164456233421732,3.652519893899199
791,643550,3,6,16,1.9999999999999998,4.500000000000001,0.0
792,599683,56,122,489,99.33333333333343,1.7919463087248304,5.3456375838926125
793,518883,10,31,112,22.99999999999999,1.7826086956521747,5.086956521739133
794,643338,51,147,753,177.0000000000003,1.1186440677966083,2.9999999999999947
795,571969,5,0,14,2.6666666666666665,1.875,0.0
796,542884,1,4,11,1.3333333333333333,3.75,0.0
797,594027,34,67,278,56.0000000000001,1.8035714285714253,5.62499999999999
798,621219,13,14,91,20.333333333333336,1.3278688524590163,3.5409836065573765
799,605182,163,306,1551,339.3333333333337,1.3821218074656174,3.713163064833002
800,517448,7,15,67,13.333333333333337,1.6499999999999995,7.424999999999998
801,514913,0,2,5,1.0,2.0,0.0
802,545357,12,20,84,17.33333333333334,1.8461538461538456,5.71153846153846
803,500765,11,27,94,19.666666666666664,1.9322033898305087,9.152542372881356
804,642229,23,78,266,53.666666666666664,1.8819875776397517,6.204968944099379
805,571963,8,9,47,9.333333333333332,1.8214285714285716,6.750000000000001
806,573188,7,18,75,16.33333333333334,1.5306122448979587,4.408163265306121
807,572208,8,9,45,8.666666666666666,1.9615384615384617,0.0
808,623439,17,62,262,57.333333333333314,1.3779069767441865,4.866279069767444
809,628711,50,105,451,95.66666666666674,1.6202090592334482,4.0452961672473835
810,542953,20,72,306,67.6666666666666,1.3596059113300505,4.788177339901482
811,506433,123,276,1363,303.6666666666668,1.3139407244785943,4.149286498353456
812,546276,16,33,116,21.999999999999982,2.2272727272727293,7.772727272727279
813,542947,27,118,491,115.66666666666677,1.2536023054755032,2.023054755043226
814,608717,90,223,926,198.99999999999957,1.5728643216080436,4.974874371859307
815,607320,4,32,126,29.666666666666664,1.2134831460674158,1.8202247191011238
816,542194,12,7,35,4.333333333333334,4.384615384615384,12.46153846153846
817,606930,65,132,628,137.0000000000001,1.4379562043795608,3.8102189781021867
818,502285,1,1,5,0.3333333333333333,6.0,0.0
819,621242,76,130,776,175.66666666666697,1.1726755218216298,2.869070208728648
820,592791,122,430,1791,400.99999999999983,1.3765586034912725,3.8827930174563607
821,543776,0,1,4,1.0,1.0,0.0
822,608638,30,51,236,52.66666666666663,1.5379746835443049,4.101265822784813
823,641501,14,17,67,12.33333333333333,2.513513513513514,3.6486486486486496
824,596043,75,222,978,213.33333333333312,1.3921875000000015,5.0203125000000055
825,542881,120,372,1579,345.6666666666663,1.423336547733849,4.6865959498553575
826,539438,2,2,7,1.0,4.0,0.0
827,573589,49,48,278,55.66666666666661,1.742514970059882,4.688622754491023
828,621107,75,276,1102,233.9999999999997,1.500000000000002,5.576923076923085
829,642003,59,123,497,106.00000000000007,1.7169811320754707,5.773584905660374
830,461865,7,6,27,3.333333333333333,3.9000000000000004,0.0
831,592716,7,32,117,25.0,1.56,3.96
832,489197,2,2,6,0.6666666666666666,6.0,0.0
833,518560,35,72,314,64.33333333333347,1.663212435233157,4.476683937823824
834,615868,1,2,10,1.9999999999999998,1.5000000000000002,0.0
835,592433,34,55,237,49.00000000000006,1.8163265306122427,6.244897959183667
836,519344,12,29,99,17.66666666666667,2.3207547169811313,4.584905660377357
837,591693,54,127,590,128.00000000000009,1.4140624999999991,3.8671874999999973
838,453281,72,274,1198,265.66666666666674,1.3023839397741528,4.302383939774152
839,460077,3,3,11,1.3333333333333333,4.5,0.0
840,592614,13,78,233,45.3333333333333,2.007352941176472,9.52941176470589
841,641771,139,321,1360,287.6666666666665,1.5990730011587493,4.755504055619933
842,606291,20,31,162,35.99999999999998,1.4166666666666674,3.0000000000000018
843,608337,133,223,1056,218.33333333333343,1.6305343511450374,6.01832061068702
844,503444,24,65,276,56.666666666666785,1.5705882352941143,5.399999999999989
845,592779,43,84,363,71.66666666666663,1.772093023255815,5.400000000000003
846,607625,82,244,1108,251.99999999999966,1.2936507936507955,3.6428571428571477
847,572365,1,2,5,1.0,3.0,0.0
848,446381,0,1,4,0.6666666666666666,1.5,0.0
849,600301,2,2,8,1.3333333333333333,3.0,0.0
850,534606,0,3,8,1.6666666666666665,1.8000000000000003,0.0
851,596049,5,9,27,4.333333333333333,3.230769230769231,12.461538461538462
852,449173,33,56,242,50.6666666666667,1.75657894736842,4.796052631578944
853,592407,0,4,14,2.6666666666666665,1.5,0.0
854,664641,90,193,935,192.99999999999972,1.4663212435233182,5.409326424870474
855,471083,3,4,14,2.333333333333333,3.0000000000000004,0.0
856,460269,1,19,50,8.0,2.5,0.0
857,593969,6,16,70,12.666666666666668,1.7368421052631577,7.81578947368421
858,451783,5,12,42,7.9999999999999964,2.125000000000001,4.500000000000002
859,607706,1,10,22,3.666666666666667,2.9999999999999996,0.0
860,572044,13,61,185,34.00000000000001,2.1764705882352935,10.058823529411763
861,572119,12,15,54,8.33333333333333,3.240000000000001,19.44000000000001
862,643230,101,170,745,149.99999999999977,1.8066666666666693,4.9800000000000075
863,600917,84,58,490,104.66666666666677,1.3566878980891706,2.837579617834392
864,571670,32,95,388,84.00000000000016,1.5119047619047592,3.214285714285708
865,592419,0,1,4,0.6666666666666666,1.5,0.0
866,607192,119,192,882,182.33333333333303,1.705667276051191,5.775137111517377
867,547943,67,204,889,198.66666666666617,1.364093959731547,0.0
868,571572,7,12,50,8.999999999999998,2.1111111111111116,8.000000000000002
869,571473,22,27,140,27.333333333333336,1.792682926829268,6.2560975609756095
870,643354,35,91,362,73.66666666666669,1.710407239819004,3.7873303167420804
871,545363,40,95,339,65.66666666666663,2.055837563451778,7.538071065989852
872,608334,53,65,318,60.3333333333333,1.9558011049723767,7.4585635359116065
873,625643,122,261,1211,242.0000000000003,1.5826446280991715,4.871900826446275
874,606983,22,48,234,50.666666666666686,1.3815789473684206,4.973684210526314
875,594795,19,33,204,44.333333333333314,1.1729323308270683,3.857142857142859
876,594577,24,83,287,55.666666666666714,1.9221556886227529,7.922155688622747
877,640463,48,115,449,95.3333333333334,1.7097902097902087,5.381118881118877
878,572140,104,268,1119,236.6666666666663,1.5718309859154955,4.6394366197183174
879,596143,0,1,7,2.0,0.5,0.0
880,446185,3,9,29,6.333333333333332,1.8947368421052635,9.947368421052634
881,643355,6,18,65,14.333333333333341,1.674418604651162,5.023255813953486
882,621381,61,82,490,107.66666666666674,1.3281733746130022,3.1764705882352917
883,605397,82,289,1205,265.9999999999994,1.3947368421052664,4.669172932330838
884,592130,53,109,514,104.3333333333334,1.5527156549520758,5.003194888178911
885,572831,29,49,211,43.3333333333333,1.8000000000000014,4.361538461538465
886,547007,20,28,155,33.333333333333314,1.4400000000000008,6.2100000000000035
887,624586,27,68,305,69.33333333333336,1.3701923076923073,4.543269230769229
888,453284,50,120,610,138.33333333333366,1.2289156626505995,3.383132530120474
889,622097,70,117,523,106.3333333333334,1.7586206896551713,5.332288401253916
890,572283,5,12,37,6.333333333333331,2.6842105263157903,7.105263157894739
891,434672,36,74,351,74.66666666666671,1.4732142857142847,6.026785714285711
892,621052,26,36,205,44.00000000000001,1.409090909090909,1.636363636363636
893,500871,0,1,4,0.6666666666666666,1.5,0.0
894,594311,11,18,85,17.66666666666667,1.6415094339622638,4.584905660377357
895,592169,33,81,358,77.66666666666663,1.467811158798284,6.141630901287557
896,571539,14,25,83,14.333333333333341,2.720930232558138,10.046511627906971
897,592422,8,17,58,11.666666666666666,2.142857142857143,4.628571428571429
898,593679,17,65,235,48.333333333333314,1.6965517241379318,5.400000000000002
899,596133,89,255,1031,216.9999999999995,1.585253456221202,5.142857142857155
900,571911,6,2,18,3.3333333333333335,2.4,0.0
901,497807,6,20,69,13.666666666666675,1.9024390243902427,9.219512195121945
902,643603,0,3,9,2.0,1.5,0.0
903,570240,55,127,580,122.99999999999986,1.479674796747969,4.902439024390249
904,642239,19,37,154,31.666666666666675,1.7684210526315784,4.83157894736842
905,608718,53,210,861,183.99999999999983,1.4293478260869579,4.353260869565221
906,519294,47,91,370,71.33333333333343,1.9345794392523339,5.929906542056067
907,656546,68,158,631,130.3333333333331,1.7340153452685454,6.283887468030702
908,475247,0,3,7,1.0,3.0,0.0
909,606167,61,132,548,112.99999999999982,1.7079646017699144,4.3008849557522195
910,592170,37,134,545,115.99999999999966,1.474137931034487,4.810344827586221
911,534627,0,0,3,1.0,0.0,0.0
912,607229,99,256,1082,230.99999999999963,1.5367965367965393,4.636363636363644
913,621294,12,16,83,16.666666666666664,1.6800000000000002,3.2400000000000007
914,592872,19,22,110,22.000000000000004,1.8636363636363633,4.909090909090908
915,553883,2,4,24,5.333333333333332,1.1250000000000002,0.0
916,656186,40,65,337,70.00000000000003,1.4999999999999993,3.728571428571427
917,605222,9,17,61,12.333333333333336,2.108108108108108,5.837837837837837
918,592330,7,12,46,8.999999999999996,2.111111111111112,5.000000000000002
919,573668,63,86,441,90.66666666666669,1.6433823529411762,4.367647058823528
920,623406,4,10,55,13.666666666666664,1.0243902439024393,4.609756097560976
921,582494,29,38,207,43.333333333333286,1.5461538461538478,4.3615384615384665
922,656547,35,106,481,101.00000000000011,1.3960396039603944,4.0099009900990055
923,502171,104,379,1514,327.3333333333335,1.4755600814663945,4.866598778004071
924,543195,8,9,56,12.333333333333337,1.3783783783783778,1.459459459459459
925,605152,6,7,33,6.666666666666665,1.9500000000000004,5.400000000000001
926,573009,2,7,16,2.6666666666666665,3.375,0.0
927,572086,8,15,48,7.33333333333333,3.1363636363636376,17.181818181818187
928,517629,2,5,17,3.3333333333333335,2.1,0.0
929,571616,8,29,111,22.666666666666664,1.6323529411764708,4.36764705882353
930,430634,1,5,22,5.333333333333332,1.1250000000000002,0.0
931,594985,0,10,19,2.6666666666666665,3.75,0.0
932,592254,13,23,96,17.000000000000007,2.1176470588235285,6.352941176470585
933,593974,66,122,530,107.66666666666681,1.7461300309597498,5.099071207430334
934,593417,23,53,211,42.66666666666666,1.7812500000000004,7.804687500000002
935,621389,91,320,1268,279.6666666666662,1.4696066746126366,4.666269368295598
936,622795,21,46,190,36.66666666666666,1.8272727272727278,5.890909090909092
937,605194,61,153,679,133.3333333333329,1.6050000000000053,5.87250000000002
938,607727,2,5,17,3.6666666666666674,1.9090909090909087,0.0
939,592866,125,310,1407,309.66666666666646,1.4047362755651247,4.010764262648011
940,608566,131,381,1618,359.00000000000074,1.4261838440111392,4.337047353760437
941,600944,13,48,185,40.33333333333331,1.512396694214877,5.801652892561987
942,641838,40,131,533,120.3333333333334,1.4210526315789467,3.590027700831023
943,571863,35,99,432,96.99999999999999,1.3814432989690724,4.082474226804124
944,476123,10,9,49,8.999999999999996,2.111111111111112,1.0000000000000004
945,544930,1,7,21,4.0,2.0,0.0
946,570257,24,45,173,34.66666666666664,1.9903846153846168,5.711538461538465
947,452061,1,8,28,6.333333333333332,1.4210526315789476,2.842105263157895
948,543483,31,63,270,55.00000000000008,1.7090909090909066,3.9272727272727215
949,600526,22,66,298,65.00000000000016,1.3538461538461506,4.43076923076922
950,592644,26,83,344,67.33333333333351,1.6188118811881145,6.014851485148498
951,643493,44,175,665,143.6666666666668,1.524361948955915,5.324825986078881
952,501985,69,195,949,208.33333333333303,1.2672000000000019,4.104000000000006
953,592120,9,9,41,7.666666666666663,2.347826086956523,7.043478260869568
954,622766,40,60,278,54.333333333333314,1.840490797546013,7.288343558282211
955,595234,10,32,116,23.333333333333332,1.8,6.171428571428572
956,608328,19,49,200,39.33333333333332,1.7288135593220344,6.177966101694917
957,622608,85,222,955,210.33333333333263,1.4595879556259954,4.877971473851046
958,606959,15,38,123,21.66666666666665,2.446153846153848,9.55384615384616
959,664701,10,26,105,22.000000000000004,1.636363636363636,5.727272727272727
960,607237,70,130,587,124.00000000000028,1.612903225806448,6.387096774193534
961,607536,147,351,1534,332.3333333333339,1.4984954864593756,3.6559679037111272
962,554430,107,247,1132,250.66666666666697,1.4122340425531899,4.20079787234042
963,276520,21,94,324,63.333333333333506,1.8157894736842055,8.242105263157873
964,623149,48,120,528,112.6666666666669,1.4911242603550265,5.671597633136083
965,623434,9,21,75,15.999999999999996,1.8750000000000004,7.875000000000002
966,596271,38,105,370,73.00000000000007,1.9589041095890392,7.150684931506842
967,596001,92,283,1183,252.66666666666677,1.4841688654353555,4.737467018469655
968,656756,64,165,765,167.33333333333303,1.3685258964143452,4.195219123505984
969,492841,0,1,4,1.0,1.0,0.0
970,641729,36,84,366,74.6666666666668,1.6071428571428543,6.7499999999999885
971,592229,88,212,852,180.99999999999955,1.6574585635359158,6.464088397790071
972,641438,27,56,277,63.00000000000013,1.3174603174603148,2.8571428571428514
973,606424,49,106,504,106.00000000000014,1.4622641509433942,5.433962264150936
974,592233,4,26,62,10.666666666666668,2.8124999999999996,9.281249999999998
975,607219,98,246,1030,217.3333333333328,1.5828220858895745,5.342024539877314
976,430947,1,0,4,1.3333333333333333,0.75,0.0
977,491624,12,41,140,28.66666666666664,1.8488372093023273,8.162790697674426
978,570810,24,42,173,34.99999999999998,1.8857142857142868,8.485714285714291
979,596720,20,54,224,49.66666666666663,1.4899328859060414,6.342281879194636
980,554374,22,14,108,23.333333333333318,1.5428571428571438,5.400000000000004
981,629496,7,12,90,21.0,0.9047619047619048,3.857142857142857
982,643410,52,125,519,108.66666666666654,1.6288343558282228,5.797546012269946
983,608700,0,5,14,3.0,1.6666666666666667,0.0
984,601713,117,307,1282,276.99999999999943,1.5306859205776204,5.718411552346582
985,641941,31,94,460,96.6666666666668,1.2931034482758603,4.468965517241373
986,621237,39,66,387,90.00000000000013,1.166666666666665,2.899999999999996
987,592833,9,17,65,10.666666666666664,2.4375000000000004,8.437500000000002
988,519443,29,71,333,74.66666666666666,1.3392857142857144,3.495535714285715
989,641871,28,74,320,68.66666666666676,1.4854368932038815,3.8009708737864027
990,458676,3,18,52,8.33333333333333,2.520000000000001,9.720000000000004
991,518445,36,95,330,66.66666666666677,1.964999999999997,7.424999999999988
992,543208,71,216,865,184.9999999999995,1.5513513513513557,5.302702702702717
993,606149,8,32,134,30.333333333333336,1.3186813186813187,4.747252747252747
994,592773,40,71,359,78.00000000000013,1.4230769230769207,4.038461538461532
995,500872,31,57,269,57.3333333333334,1.5348837209302308,4.238372093023251
996,502212,42,130,502,104.66666666666681,1.6433121019108257,5.761146496815279
997,584171,40,118,467,100.33333333333333,1.5747508305647842,3.408637873754153
998,502179,13,23,109,21.333333333333325,1.6875000000000007,6.750000000000003
999,572955,23,40,193,41.66666666666667,1.5119999999999998,5.831999999999999
1000,502273,0,3,6,1.0,3.0,0.0
1001,543357,2,7,22,4.333333333333333,2.076923076923077,0.0
1002,608716,47,85,424,90.00000000000011,1.4666666666666648,3.6999999999999953
1003,659275,60,88,486,105.33333333333299,1.405063291139245,4.955696202531662
1004,543652,12,22,99,20.999999999999996,1.6190476190476193,5.571428571428572
1005,455376,6,7,31,5.999999999999998,2.1666666666666674,13.500000000000004
1006,605154,32,80,418,93.00000000000009,1.2043010752688161,3.0967741935483843
1007,607215,37,96,386,78.66666666666683,1.6906779661016915,6.749999999999986
1008,605528,4,6,18,3.0,3.3333333333333335,0.0
1009,621056,18,42,181,38.66666666666667,1.5517241379310343,3.9568965517241375
1010,594056,12,25,94,18.666666666666675,1.9821428571428563,6.749999999999997
1011,620982,18,39,148,27.666666666666636,2.0602409638554238,8.457831325301214
1012,600968,23,54,215,45.6666666666667,1.6861313868613126,3.7445255474452526
1013,643329,16,14,62,11.66666666666667,2.5714285714285707,8.485714285714284
1014,594902,50,131,520,102.66666666666666,1.762987012987013,5.347402597402598
1015,607188,72,131,639,132.66666666666677,1.530150753768843,4.88442211055276
1016,433217,0,1,2,0.0,,
1017,642564,39,51,249,50.3333333333334,1.788079470198673,6.258278145695356
1018,571676,0,4,9,2.0,2.0,0.0
1019,543031,11,27,91,16.00000000000001,2.3749999999999982,9.562499999999993
1020,650828,27,77,351,77.33333333333346,1.3448275862068944,3.6077586206896495
1021,623352,57,61,495,118.00000000000003,0.9999999999999998,2.5169491525423724
1022,656794,145,237,1152,246.33333333333306,1.5507442489851166,4.34776725304466
1023,593334,47,92,437,92.3333333333333,1.5054151624548742,5.653429602888089
1024,642231,37,58,267,54.333333333333314,1.7484662576687122,5.6319018404908
1025,664208,40,91,394,83.0,1.5783132530120483,4.662650602409639
1026,543867,10,30,89,16.66666666666667,2.3999999999999995,11.879999999999997
1027,434563,2,2,7,0.6666666666666666,6.0,0.0
1028,622703,2,3,14,3.0,1.6666666666666667,0.0
1029,605254,40,141,519,109.99999999999986,1.6454545454545475,6.218181818181826
1030,545348,2,13,67,13.000000000000005,1.1538461538461533,0.6923076923076921
1031,641427,25,59,247,52.99999999999994,1.5849056603773601,4.924528301886798
1032,572728,11,33,137,27.666666666666636,1.5903614457831343,6.506024096385549
1033,621058,9,60,244,50.66666666666676,1.3618421052631555,6.217105263157884
1034,605428,1,9,21,3.0,3.3333333333333335,0.0
1035,605195,48,67,390,83.33333333333341,1.3799999999999986,2.9159999999999973
1036,622161,17,46,178,38.66666666666667,1.629310344827586,5.818965517241379
1037,622491,89,222,1069,243.33333333333326,1.2780821917808223,4.142465753424659
1038,657610,38,113,489,110.33333333333343,1.3685800604229597,4.812688821752261
1039,571948,26,39,177,33.666666666666636,1.9306930693069324,3.4752475247524783
1040,643778,15,31,126,24.666666666666668,1.8648648648648647,5.472972972972973
1041,607473,32,85,375,83.33333333333339,1.403999999999999,3.8879999999999977
1042,502011,0,5,10,2.0,2.5,0.0
1043,627262,1,7,23,4.0,2.0,94.5
1044,594992,21,43,176,36.3333333333333,1.7614678899082585,5.697247706422024
1045,592473,14,47,182,39.99999999999996,1.5250000000000017,4.725000000000005
1046,642098,17,56,189,38.33333333333333,1.9043478260869569,4.460869565217392
1047,493114,2,1,6,1.0,3.0,0.0
1048,592753,0,0,3,0.6666666666666666,0.0,0.0
1049,621112,25,91,357,80.00000000000007,1.4499999999999986,4.837499999999996
1050,623451,28,69,285,58.33333333333331,1.6628571428571437,5.245714285714288
1051,608652,27,42,202,41.3333333333333,1.6693548387096788,5.6612903225806495
1052,602928,2,14,36,7.333333333333331,2.1818181818181825,11.045454545454549
1053,445055,0,1,4,0.6666666666666666,1.5,0.0
1054,622217,23,40,177,35.3333333333333,1.78301886792453,5.34905660377359
1055,613534,12,5,36,5.666666666666666,3.0000000000000004,0.0
1056,592761,46,84,415,83.66666666666681,1.5537848605577662,5.593625498007959
1057,552640,24,67,247,51.33333333333332,1.7727272727272732,6.311688311688314
1058,573016,2,2,11,2.333333333333333,1.7142857142857144,0.0
1059,607455,16,38,171,35.999999999999986,1.5000000000000007,5.750000000000003
1060,487675,3,15,64,13.666666666666663,1.3170731707317078,5.268292682926831
1061,614179,4,5,25,4.666666666666667,1.9285714285714284,0.0
1062,643414,2,6,20,4.0,2.0,0.0
1063,592592,0,5,8,0.6666666666666666,7.5,0.0
1064,607481,27,53,235,50.66666666666663,1.5789473684210538,4.618421052631582
1065,541650,3,8,24,4.333333333333334,2.5384615384615383,0.0
1066,623167,44,76,274,50.33333333333337,2.384105960264899,0.0
1067,644428,18,21,120,23.999999999999993,1.6250000000000004,4.125000000000001
1068,592279,8,24,86,17.666666666666668,1.811320754716981,8.660377358490566
1069,474039,0,0,2,0.6666666666666666,0.0,0.0
1070,623913,0,5,9,1.0,5.0,0.0
1071,607200,31,80,296,64.33333333333341,1.7253886010362673,6.575129533678748
1072,657681,9,17,94,20.000000000000007,1.2999999999999996,2.699999999999999
1073,518614,1,4,21,3.9999999999999996,1.2500000000000002,0.0
1074,608371,42,79,333,65.00000000000009,1.8615384615384591,6.784615384615376
1075,623454,5,23,73,13.333333333333336,2.0999999999999996,4.724999999999999
1076,605540,33,79,361,78.66666666666666,1.4237288135593222,4.576271186440678
1077,608331,38,56,265,58.33333333333327,1.6114285714285732,3.3942857142857177
1078,518566,17,26,146,34.333333333333286,1.252427184466021,2.883495145631072
1079,608650,1,7,21,3.666666666666667,2.1818181818181817,0.0
1080,635903,11,26,95,17.000000000000007,2.176470588235293,7.41176470588235
1081,600986,12,21,89,17.666666666666675,1.867924528301886,7.13207547169811
1082,571697,2,2,7,1.0,4.0,0.0
1083,600965,6,28,91,18.666666666666668,1.8214285714285714,5.785714285714286
1084,641835,20,57,230,48.99999999999997,1.5714285714285723,4.775510204081636
1085,642083,9,29,124,26.000000000000007,1.4615384615384612,6.576923076923075
1086,572998,15,23,98,20.000000000000007,1.8999999999999992,5.849999999999998
1087,642073,14,13,108,23.33333333333334,1.1571428571428568,0.0
1088,641850,6,8,40,7.33333333333333,1.9090909090909098,6.1363636363636385
1089,605441,26,58,238,47.99999999999996,1.7500000000000016,6.562500000000006
1090,643320,8,17,63,12.666666666666664,1.9736842105263162,3.552631578947369
1091,591701,4,11,32,5.666666666666665,2.6470588235294126,11.117647058823533
1092,621345,26,70,320,68.66666666666679,1.398058252427182,3.5388349514563044
1093,605795,1,16,54,11.000000000000002,1.5454545454545452,9.818181818181817
1094,519048,0,2,5,1.0,2.0,0.0
1095,595928,7,17,68,13.999999999999995,1.7142857142857149,7.714285714285717
1096,595411,8,21,87,19.33333333333334,1.4999999999999996,4.189655172413792
1097,643617,12,44,147,28.999999999999993,1.9310344827586212,8.06896551724138
1098,607162,5,12,32,5.666666666666666,3.0000000000000004,14.294117647058824
1099,641816,71,144,600,123.99999999999959,1.7338709677419413,4.935483870967758
1100,605204,1,2,11,2.0,1.5,0.0
1101,607951,7,4,28,5.333333333333332,2.0625000000000004,5.062500000000001
1102,594580,3,13,35,6.666666666666665,2.4000000000000004,10.800000000000002
1103,596071,37,66,269,53.99999999999995,1.9074074074074092,6.666666666666673
1104,656427,81,131,710,158.9999999999996,1.3333333333333366,4.018867924528312
1105,570702,14,9,95,21.66666666666667,1.0615384615384613,3.3230769230769224
1106,594867,13,18,71,12.000000000000004,2.5833333333333326,12.749999999999996
1107,600921,3,10,24,3.0,4.333333333333333,0.0
1108,521655,21,53,215,43.000000000000014,1.720930232558139,6.0697674418604635
1109,503566,1,3,8,1.3333333333333333,3.0,0.0
1110,642008,16,50,185,34.66666666666664,1.903846153846155,7.788461538461544
1111,621094,1,7,30,6.666666666666664,1.2000000000000004,4.050000000000002
1112,608601,15,41,161,33.00000000000001,1.6969696969696966,5.727272727272726
1113,593144,28,67,310,69.33333333333348,1.3701923076923046,3.6346153846153766
1114,596027,13,13,57,10.666666666666664,2.4375000000000004,10.968750000000002
1115,645261,31,34,187,37.66666666666663,1.725663716814161,4.061946902654872
1116,547982,0,3,5,0.6666666666666666,4.5,0.0
1117,592499,19,67,222,43.66666666666665,1.9694656488549627,5.770992366412216
1118,605240,26,49,251,55.33333333333341,1.3554216867469862,5.367469879518065
1119,622505,12,37,158,33.99999999999997,1.4411764705882364,3.970588235294121
1120,606625,40,40,291,64.66666666666679,1.2371134020618535,2.7835051546391703
1121,596816,3,29,75,12.666666666666664,2.5263157894736845,9.23684210526316
1122,592865,28,57,256,53.33333333333339,1.5937499999999982,4.218749999999996
1123,627894,16,48,205,43.66666666666664,1.465648854961833,5.977099236641225
1124,542963,0,1,4,1.0,1.0,0.0
1125,621111,51,106,587,137.99999999999935,1.1376811594202954,3.1304347826087104
1126,502130,2,7,20,2.6666666666666665,3.375,0.0
1127,592547,34,48,233,48.66666666666665,1.6849315068493156,5.547945205479454
1128,644364,22,60,289,65.33333333333343,1.2551020408163247,2.7551020408163227
1129,622382,16,40,185,38.333333333333286,1.460869565217393,5.165217391304354
1130,627500,3,9,36,7.666666666666665,1.5652173913043481,5.8695652173913055
1131,658792,5,18,81,17.666666666666664,1.3018867924528303,7.132075471698114
1132,656945,31,57,250,52.3333333333334,1.68152866242038,5.50318471337579
1133,622492,11,18,67,12.999999999999998,2.2307692307692313,6.230769230769232
1134,641745,52,133,584,131.66666666666606,1.4050632911392469,3.2810126582278634
1135,657612,16,46,198,44.33333333333337,1.3984962406015025,4.669172932330823
1136,572143,44,90,358,69.0000000000001,1.9420289855072437,7.826086956521728
1137,673633,25,49,262,64.00000000000014,1.1562499999999973,2.5312499999999942
1138,643256,23,68,284,64.00000000000013,1.4218749999999971,3.656249999999993
1139,663855,53,59,339,76.00000000000001,1.4736842105263155,3.671052631578947
1140,664192,47,125,549,122.66666666666609,1.402173913043485,4.328804347826107
1141,628318,14,32,149,30.333333333333293,1.5164835164835184,6.230769230769239
1142,572703,8,10,53,10.333333333333334,1.7419354838709677,6.096774193548387
1143,642232,58,140,629,132.3333333333328,1.4962216624685198,4.352644836272058
1144,596074,5,22,93,19.333333333333332,1.396551724137931,3.724137931034483
1145,641482,4,10,27,4.333333333333333,3.230769230769231,0.0
1146,606478,20,29,130,25.33333333333331,1.9342105263157912,8.526315789473692
1147,465753,1,1,8,1.6666666666666665,1.2000000000000002,0.0
1148,660271,23,38,211,46.666666666666714,1.3071428571428558,3.6642857142857106
1149,630023,30,84,371,84.33333333333323,1.351778656126484,3.735177865612653
1150,519393,4,14,59,13.666666666666671,1.317073170731707,3.9512195121951206
1151,543001,7,34,107,20.66666666666666,1.983870967741936,7.838709677419357
1152,670950,59,121,549,116.66666666666613,1.54285714285715,4.782857142857165
1153,571945,36,186,808,188.00000000000085,1.1808510638297818,3.015957446808497
1154,605280,25,30,129,25.666666666666647,2.1428571428571446,7.012987012987018
1155,641755,9,15,57,10.0,2.4,13.5
1156,621002,0,0,3,0.6666666666666666,0.0,0.0
1157,595881,9,9,40,6.999999999999997,2.5714285714285725,9.000000000000004
1158,663432,12,13,45,6.999999999999998,3.5714285714285725,24.428571428571434
1159,642545,53,117,540,113.3333333333328,1.500000000000007,3.8911764705882534
1160,605498,48,163,666,152.33333333333323,1.38512035010941,4.726477024070025
1161,605155,7,15,49,8.999999999999998,2.444444444444445,6.000000000000001
1162,592848,2,2,4,0.0,,
1163,460060,2,1,6,1.0,3.0,0.0
1164,642152,33,53,299,70.00000000000004,1.2285714285714278,3.0857142857142836
1165,639373,5,8,25,3.666666666666667,3.545454545454545,14.727272727272727
1166,642571,8,31,103,20.333333333333332,1.918032786885246,6.19672131147541
1167,592145,34,50,268,61.000000000000135,1.3770491803278657,3.2459016393442552
1168,605121,44,42,242,50.333333333333385,1.708609271523177,4.470198675496684
1169,643466,23,36,185,41.333333333333336,1.4274193548387095,5.008064516129032
1170,641778,52,127,508,100.333333333333,1.7840531561461852,4.843853820598023
1171,657770,2,7,16,2.333333333333333,3.8571428571428577,0.0
1172,621261,24,69,283,56.000000000000114,1.6607142857142823,6.749999999999987
1173,458924,17,26,145,33.99999999999997,1.2647058823529422,3.7058823529411797
1174,656805,6,21,65,13.000000000000007,2.0769230769230758,7.615384615384611
1175,467055,0,0,3,1.0,0.0,0.0
1176,592769,3,9,26,4.333333333333333,2.7692307692307696,10.384615384615385
1177,592468,31,79,342,70.66666666666674,1.556603773584904,5.603773584905654
1178,605130,3,16,65,14.000000000000007,1.3571428571428565,3.857142857142855
1179,647336,7,30,113,25.666666666666643,1.4415584415584428,3.5064935064935097
1180,593833,19,43,201,41.66666666666669,1.487999999999999,4.103999999999997
1181,622864,26,60,247,51.66666666666675,1.6645161290322554,5.051612903225799
1182,592094,18,30,143,26.333333333333304,1.8227848101265842,7.51898734177216
1183,664869,2,15,38,6.666666666666665,2.5500000000000007,9.450000000000003
1184,622554,26,32,231,55.66666666666677,1.0419161676646687,3.071856287425144
1185,606995,9,5,49,12.000000000000004,1.1666666666666663,1.4999999999999996
1186,622694,29,68,285,56.66666666666678,1.7117647058823495,6.035294117647047
1187,605276,45,106,456,90.99999999999982,1.6593406593406628,5.53846153846155
